opportunity_id,account,product,deal_stage,sales_agent,sector,company_size,revenue_tier,regional_office,lead_score,priority
E4YR0OE6,,GTXPro,Prospecting,Darcel Schlecht,,,,Central,,Unscored
TR7WLH5Q,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
M64OQCC3,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
WR9CQB8E,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
TWWD62O3,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
7CZU8GS1,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
APXWBOOT,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
7N6AHU7C,,MG Special,Prospecting,Darcel Schlecht,,,,Central,,Unscored
X4THRRSJ,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
3PN3YSPK,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
F6AOT0NK,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
YI92HVHO,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
39NJ6UC9,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
1XR36ESV,,MG Advanced,Prospecting,Darcel Schlecht,,,,Central,,Unscored
NSYCCHCJ,,GTX Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
ATOYVLLB,,GTX Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
0M4K6F8Q,,GTX Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
HWKJ7TFJ,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
Q62STRQQ,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
9P9J2ANM,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
OJWGRIXN,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
EB393LSH,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
566X0PLZ,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
SFR7RG9V,,GTX Plus Basic,Prospecting,Gladys Colclough,,,,Central,,Unscored
UZ7DU3D9,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
73CWPT9H,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
B7KZYEII,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
67CBAWHG,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
2WTPSQTN,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
V5PKXYWS,,GTX Plus Pro,Prospecting,Gladys Colclough,,,,Central,,Unscored
EJCPWP6V,Bioholding,GTXPro,Prospecting,Gladys Colclough,medical,Enterprise,Tier 3: $500M-$999M,Central,,Unscored
BJE7KCZ1,Genco Pura Olive Oil Company,GTXPro,Prospecting,Gladys Colclough,retail,Enterprise,Tier 3: $500M-$999M,Central,,Unscored
TK9J8AOZ,Treequote,GTXPro,Prospecting,Gladys Colclough,telecommunications,Corporate,Tier 5: > $2.5B,Central,,Unscored
XARW0KTX,,GTXPro,Prospecting,Gladys Colclough,,,,Central,,Unscored
0C34Z5UZ,,GTXPro,Prospecting,Gladys Colclough,,,,Central,,Unscored
OA3RDG12,,GTXPro,Prospecting,Gladys Colclough,,,,Central,,Unscored
847RHYQE,,GTXPro,Prospecting,Gladys Colclough,,,,Central,,Unscored
HP50ZWIZ,,MG Special,Prospecting,Gladys Colclough,,,,Central,,Unscored
X3KQZM1K,,MG Special,Prospecting,Gladys Colclough,,,,Central,,Unscored
WA3U0EVI,,MG Special,Prospecting,Gladys Colclough,,,,Central,,Unscored
Q9CASEJL,,MG Special,Prospecting,Gladys Colclough,,,,Central,,Unscored
OIBR7UA7,,MG Special,Prospecting,Gladys Colclough,,,,Central,,Unscored
J5IF7CT6,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
AAQ5H36J,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
37PEZCGO,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
X9NUTLTR,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
L5PS6S68,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
JLZCOLIE,,MG Advanced,Prospecting,Gladys Colclough,,,,Central,,Unscored
D00AN5HY,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
E6798P2J,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
MR08TTTT,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
7UVKZD60,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
0RLU8I9Q,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
ZT163LH3,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
8Y3OMER4,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
OQ1P1OLH,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
UY93W9NZ,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
NVH71LD4,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
XVQ3OA99,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
DJDJ5A58,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
22TUMCKT,,GTX Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
UD1GNRL4,,GTX Plus Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
B2YZJ212,,GTX Plus Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
94DGJSLN,,GTX Plus Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
IRTO8ZJW,,GTX Plus Basic,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
QN1UL4N3,,GTX Plus Pro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
FW2CVY2X,,GTX Plus Pro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
9R8AKL0D,Initech,GTXPro,Prospecting,Jonathan Berthelot,telecommunications,Corporate,Tier 5: > $2.5B,Central,,Unscored
R14YE68N,Plexzap,GTXPro,Prospecting,Jonathan Berthelot,retail,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
8RQCHZ5O,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
90KRHC6T,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
8NLGRTU5,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
QMRDG7WP,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
F0K8UDEG,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
NUEPXB8Z,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
FBDS7GIZ,,GTXPro,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
0QMDTHBS,,MG Special,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
GM5X0CSG,,MG Special,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
E0HMRMZ9,,MG Special,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
DYA87PL1,,MG Special,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
CGRMC7OE,,MG Advanced,Prospecting,Jonathan Berthelot,,,,Central,,Unscored
9HFEMESD,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
00400B1S,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
PELBIQ95,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
HLE798LQ,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
NB67WD27,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
2RQOUJ9V,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
6KW4PU0S,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
Y533QVR5,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
PAUK1IU0,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
97WEHB4X,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
Z4JQEOMT,,GTX Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
U0U1RIMI,,GTX Plus Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
ZTFYF8PV,,GTX Plus Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
Q620I4AZ,,GTX Plus Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
L7PPTHLF,,GTX Plus Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
8U9CA21G,,GTX Plus Basic,Prospecting,Lajuana Vencill,,,,Central,,Unscored
F14T88OP,,GTX Plus Pro,Prospecting,Lajuana Vencill,,,,Central,,Unscored
O7MBZPN4,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
XS7B6QT7,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
N6JMQG0E,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
TBNPWPNE,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
M4WW6I1S,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
GLQLEZJM,,MG Special,Prospecting,Lajuana Vencill,,,,Central,,Unscored
NDJBDONI,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
94ZZLWOH,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
KKUHAY4O,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
4V17GRKW,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
EOJHYLXG,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
4XQ43RJW,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
MJK3UJ1B,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
44JDHBI8,,MG Advanced,Prospecting,Lajuana Vencill,,,,Central,,Unscored
BW0NOLCK,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
G7K3HJAT,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
NBE5EMSV,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
D00KRY2S,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
ZB3JRI67,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
4AUWVKUU,,GTX Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
VUFZB941,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
EABYCHB3,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
6Z6DMG2V,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
BZ96Z7AI,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
QY7GTG6Y,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
VZ28EXFN,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
KOPIWJO5,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
465ZW6J2,,GTX Plus Basic,Prospecting,Marty Freudenburg,,,,Central,,Unscored
BVRUBA3A,,GTX Plus Pro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
5JS1Z5BQ,,GTX Plus Pro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
5EUHU5AF,,GTX Plus Pro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
F11IGBLD,,GTX Plus Pro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
CC70D9SD,,GTX Plus Pro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
0BQTT5UF,Donware,GTXPro,Prospecting,Marty Freudenburg,marketing,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
M7UNLZEP,Finhigh,GTXPro,Prospecting,Marty Freudenburg,finance,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
EG7S6ZOI,Konmatfix,GTXPro,Prospecting,Marty Freudenburg,marketing,Enterprise,Tier 2: $100M-$499M,Central,,Unscored
UND13JS5,Plusstrip,GTXPro,Prospecting,Marty Freudenburg,entertainment,Medium,Tier 2: $100M-$499M,Central,,Unscored
HFVWQIMF,,GTXPro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
9YLUGU6I,,GTXPro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
SAUIIUTV,,GTXPro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
B5H6M7AP,,GTXPro,Prospecting,Marty Freudenburg,,,,Central,,Unscored
GSOR2INK,,MG Special,Prospecting,Marty Freudenburg,,,,Central,,Unscored
BTH2O9OF,,MG Special,Prospecting,Marty Freudenburg,,,,Central,,Unscored
HW367OVT,,MG Special,Prospecting,Marty Freudenburg,,,,Central,,Unscored
O6NIPA7N,,MG Special,Prospecting,Marty Freudenburg,,,,Central,,Unscored
WJ7HDR4Q,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
F1NWH30L,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
7KQAH6UI,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
2NO97U9Z,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
BKI3OLP8,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
KTSP63I0,,MG Advanced,Prospecting,Marty Freudenburg,,,,Central,,Unscored
M22PCEKY,,GTX Basic,Prospecting,Moses Frase,,,,Central,,Unscored
IVTNXNYP,,GTX Basic,Prospecting,Moses Frase,,,,Central,,Unscored
HOXD9TTL,,GTX Basic,Prospecting,Moses Frase,,,,Central,,Unscored
H046CU4Z,,GTX Basic,Prospecting,Moses Frase,,,,Central,,Unscored
JF4MEWPX,,GTX Basic,Prospecting,Moses Frase,,,,Central,,Unscored
1HD5JJM3,,GTX Plus Basic,Prospecting,Moses Frase,,,,Central,,Unscored
NWPSEF2I,,GTX Plus Basic,Prospecting,Moses Frase,,,,Central,,Unscored
0E8D6TCQ,,GTX Plus Basic,Prospecting,Moses Frase,,,,Central,,Unscored
7MKYTX69,,GTX Plus Pro,Prospecting,Moses Frase,,,,Central,,Unscored
32NDDT4L,,MG Special,Prospecting,Moses Frase,,,,Central,,Unscored
1969NL80,,MG Special,Prospecting,Moses Frase,,,,Central,,Unscored
IKR0NSUE,,MG Special,Prospecting,Moses Frase,,,,Central,,Unscored
473F6L9F,,MG Special,Prospecting,Moses Frase,,,,Central,,Unscored
KN4LCS4D,,MG Special,Prospecting,Moses Frase,,,,Central,,Unscored
2872DC79,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
OYRF34VN,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
HP8IWA1E,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
M5ZYQFGR,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
0CECGPEJ,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
D6YEYMJC,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
RLDCYEJU,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
BIN9U8D9,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
8O98HGMW,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
SRYX0U85,,MG Advanced,Prospecting,Moses Frase,,,,Central,,Unscored
HUG2KAHE,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
PGN9I1HU,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
647SQRGL,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
TAKHOTRW,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
TS9QPHNA,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
UEI0RABV,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
27ZK0L0F,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
K38J8D75,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
UIP7MXOR,,GTX Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
52WACRCG,,GTX Plus Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
0PXJYUT7,,GTX Plus Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
D45LXDPW,,GTX Plus Basic,Prospecting,Niesha Huffines,,,,Central,,Unscored
K8ITR8PA,,GTX Plus Pro,Prospecting,Niesha Huffines,,,,Central,,Unscored
G4B3UCWQ,,GTXPro,Prospecting,Niesha Huffines,,,,Central,,Unscored
8O212QCV,,GTXPro,Prospecting,Niesha Huffines,,,,Central,,Unscored
X2REWR7J,,GTXPro,Prospecting,Niesha Huffines,,,,Central,,Unscored
K7L1RE8B,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
RPCZJOE2,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
6IG2A8KD,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
MFU6Y5HX,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
Y0EKPBLQ,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
8TLX2786,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
Z9CW6K35,,MG Special,Prospecting,Niesha Huffines,,,,Central,,Unscored
PF7M8CG2,,MG Advanced,Prospecting,Niesha Huffines,,,,Central,,Unscored
EPOB4B15,,GTX Basic,Prospecting,Versie Hillebrand,,,,Central,,Unscored
2WWMPY7O,,GTX Basic,Prospecting,Versie Hillebrand,,,,Central,,Unscored
Z6VQW8TB,,GTX Basic,Prospecting,Versie Hillebrand,,,,Central,,Unscored
FNLAOXF8,,GTX Basic,Prospecting,Versie Hillebrand,,,,Central,,Unscored
6IO91583,,GTX Plus Basic,Prospecting,Versie Hillebrand,,,,Central,,Unscored
ZXNPF7PL,,GTX Plus Pro,Prospecting,Versie Hillebrand,,,,Central,,Unscored
NKFG3KKP,,GTX Plus Pro,Prospecting,Versie Hillebrand,,,,Central,,Unscored
6QKBZAEQ,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
5P4OCP0Q,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
E54FFQBM,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
8GNSME5U,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
5697WKA6,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
A5DN7SE1,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
DGI6CB5K,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
MTH7D617,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
S6BD2RV6,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
P43NZA0V,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
TFPZNRS3,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
SPTF1MZ4,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
WI5RHGX9,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
WAT7H38N,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
1FAU5C6V,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
Q5RRTVJK,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
KIOF5EM0,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
SH4FSTJV,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
AV50UWVV,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
KAZ72JJ0,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
QVWEPN6J,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
JD7ACALY,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
NSGU1K3N,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
UK00OVV2,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
DWGARGA2,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
A4M34F8C,,MG Special,Prospecting,Versie Hillebrand,,,,Central,,Unscored
WNWI8RJU,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
4H6DFFO4,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
IUM2FVA1,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
9MIWFW5J,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
6SLKZ8FI,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
LIB4KUZJ,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
18IUIUK0,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
8I5ONXJX,,MG Advanced,Prospecting,Versie Hillebrand,,,,Central,,Unscored
